movieID,title,genres,imdbID,director,cast,runtime,language,rating_imdb,country
3344,Blood Feast (1963),Horror,56875,Herschell Gordon Lewis,William Kerwin|Mal Arnold|Connie Mason|Lyn Bolton|Scott H. Hall,67,English,5.1,United States
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children's,62793,Winston Hibler,Ron Brown|Brian Russell|Linda Wallace|Jim Wilson|Lewis Sample,75,English,6.9,United States
3346,Color Me Blood Red (1965),Horror,59044,Herschell Gordon Lewis,Gordon Oas-Heim|Candi Conder|Elyn Warner|Pat Finn-Lee|Jerome Eden,79,English,5.2,United States
3347,Never Cry Wolf (1983),Drama,86005,Carroll Ballard,Charles Martin Smith|Brian Dennehy|Zachary Ittimangnaq|Samson Jorah|Hugh Webster,105,English|Inuktitut,7.5,United States
3348,"Night Visitor, The (1970)",Crime|Thriller,66141,Laslo Benedek,Max von Sydow|Trevor Howard|Liv Ullmann|Per Oscarsson|Rupert Davies,106,English,6.6,United States|Sweden|Panama
3349,"Perils of Pauline, The (1947)",Comedy,39698,George Marshall,Betty Hutton|John Lund|Billy De Wolfe|William Demarest|Constance Collier,96,English,6.5,United States
3350,"Raisin in the Sun, A (1961)",Drama,55353,Daniel Petrie,Sidney Poitier|Claudia McNeil|Ruby Dee|Diana Sands|Ivan Dixon,128,English,8.0,United States
3351,Two Thousand Maniacs! (1964),Horror,58694,Herschell Gordon Lewis,Connie Mason|William Kerwin|Jeffrey Allen|Shelby Livingston|Ben Moore,83,English,5.9,United States
3352,Brown's Requiem (1998),Drama,171135,Jason Freeland,Michael Rooker|Big Daddy Wayne|Jack Wallace|Will Sasso|Selma Blair,104,English,5.8,United States
3353,"Closer You Get, The (2000)",Comedy|Romance,218112,Aileen Ritchie,Ian Hart|Sean McGinley|Niamh Cusack|Ruth McCabe|Ewan Stewart,93,English,6.3,United Kingdom|Ireland
3354,Mission to Mars (2000),Sci-Fi,183523,Brian De Palma,Gary Sinise|Tim Robbins|Don Cheadle|Connie Nielsen|Jerry O'Connell,114,English,5.7,United States
3356,Condo Painting (2000),Documentary,154352,John McNaughton,Patrick Achdjian|William S. Burroughs|Anna Condo|Eleonore Condo|George Condo,,English,7.1,United States
3357,East-West (Est-ouest) (1999),Drama|Romance,181530,Régis Wargnier,Oleg Menshikov|Sandrine Bonnaire|Catherine Deneuve|Sergey Bodrov|Ruben Tapiero,121,French|Russian,7.4,Russia|Ukraine|Bulgaria|France|Spain
3358,Defending Your Life (1991),Comedy|Romance,101698,Albert Brooks,Albert Brooks|Michael Durrell|James Eckhouse|Gary Beach|Julie Cobb,112,English|Japanese,7.2,United States
3359,Breaking Away (1979),Drama,78902,Peter Yates,Dennis Christopher|Dennis Quaid|Daniel Stern|Jackie Earle Haley|Barbara Barrie,101,English|Italian|French,7.7,United States
3361,Bull Durham (1988),Comedy,94812,Ron Shelton,Kevin Costner|Susan Sarandon|Tim Robbins|Trey Wilson|Robert Wuhl,108,English,7.1,United States
3362,Dog Day Afternoon (1975),Comedy|Crime|Drama,72890,Sidney Lumet,Penelope Allen|Sully Boyar|John Cazale|Beulah Garrick|Carol Kane,125,English,8.0,United States
3363,American Graffiti (1973),Comedy|Drama,69704,George Lucas,Richard Dreyfuss|Ron Howard|Paul Le Mat|Charles Martin Smith|Cindy Williams,110,English,7.4,United States
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,42208,John Huston,Sterling Hayden|Louis Calhern|Jean Hagen|James Whitmore|Sam Jaffe,112,English|German,7.9,United States
3365,"Searchers, The (1956)",Western,49730,John Ford,John Wayne|Jeffrey Hunter|Vera Miles|Ward Bond|Natalie Wood,119,English|Navajo|Spanish,7.9,United States
3367,"Devil's Brigade, The (1968)",War,62886,Andrew V. McLaglen,William Holden|Cliff Robertson|Vince Edwards|Andrew Prine|Jeremy Slate,130,English|German,6.8,United States
3368,"Big Country, The (1958)",Romance|Western,51411,William Wyler,Gregory Peck|Jean Simmons|Carroll Baker|Charlton Heston|Burl Ives,166,English|Spanish,7.9,United States
3370,Betrayed (1988),Drama|Thriller,94731,,,,,,
3371,Bound for Glory (1976),Drama,74235,Hal Ashby,David Carradine|Ronny Cox|Melinda Dillon|Gail Strickland|John Lehne,147,English,7.3,United States
3372,"Bridge at Remagen, The (1969)",Action|War,64110,John Guillermin,George Segal|Robert Vaughn|Ben Gazzara|Bradford Dillman|E.G. Marshall,115,English|German,6.7,United States
3373,Buck and the Preacher (1972),Western,68323,Sidney Poitier|Joseph Sargent,Sidney Poitier|Harry Belafonte|Ruby Dee|Cameron Mitchell|Denny Miller,102,English,6.5,United States
3375,Destination Moon (1950),Sci-Fi,42393,Irving Pichel,John Archer|Warner Anderson|Tom Powers|Dick Wesson|Erin O'Brien-Moore,92,English,6.3,United States
3377,Hangmen Also Die (1943),Drama|War,35966,Fritz Lang,Brian Donlevy|Walter Brennan|Anna Lee|Gene Lockhart|Dennis O'Keefe,134,English|German,7.5,United States
3379,On the Beach (1959),Drama,53137,Stanley Kramer,Gregory Peck|Ava Gardner|Fred Astaire|Anthony Perkins|Donna Anderson,134,English,7.2,United States
3380,Railroaded! (1947),Film-Noir,39748,Anthony Mann,John Ireland|Sheila Ryan|Hugh Beaumont|Jane Randolph|Ed Kelly,72,English,6.7,United States
3381,Slaves to the Underground (1997),Comedy|Drama,117664,Kristine Peterson,Molly Gross|Jason Bortz|Marisa Ryan|Bob Neuwirth|Natacha La Ferriere,93,English,5.0,United States
3382,Song of Freedom (1936),Drama,28282,J. Elder Wills,Paul Robeson|Elisabeth Welch|Esme Percy|Robert Adams|James Solomon,80,English|Italian,6.5,United Kingdom
3383,Big Fella (1937),Drama|Musical,28629,J. Elder Wills,Paul Robeson|Elisabeth Welch|Roy Emerton|James Hayter|Lawrence Brown,73,English,6.1,United Kingdom
3384,"Taking of Pelham One Two Three, The (1974)",Action,72251,,,,,,
3385,Volunteers (1985),Comedy,90274,Nicholas Meyer,Tom Hanks|John Candy|Rita Wilson|Tim Thomerson|Gedde Watanabe,107,English,5.5,United States|Mexico
3386,JFK (1991),Drama|Mystery,102138,Oliver Stone,Sally Kirkland|Anthony Ramirez|Ray LePere|Steve Reed|Jodie Farber,189,English|Spanish,8.0,France|United States
3387,Who's Harry Crumb? (1989),Comedy,98645,Paul Flaherty,John Candy|Jeffrey Jones|Annie Potts|Tim Thomerson|Barry Corbin,94,English,5.9,United States|Canada
3388,Harry and the Hendersons (1987),Comedy,93148,,,,,,
3389,Let's Get Harry (1986),Action|Adventure,91400,Stuart Rosenberg|Alan Smithee,Fidel Abrego|Jere Burns|Gary Busey|Cecile Callan|Terry Camilleri,102,English,5.3,United States|Mexico
3390,Shanghai Surprise (1986),Adventure,91934,Jim Goddard,Sean Penn|Madonna|Paul Freeman|Richard Griffiths|Philip Sayer,97,English,3.2,United Kingdom
3391,Who's That Girl? (1987),Comedy,94321,James Foley,Madonna|Griffin Dunne|Haviland Morris|John McMartin|Bibi Besch,92,English,4.8,United States
3392,She-Devil (1989),Comedy,98309,,,,,,
3393,Date with an Angel (1987),Comedy|Fantasy,92834,Tom McLoughlin,Michael E. Knight|Phoebe Cates|Emmanuelle Béart|David Dukes|Phillip Brock,105,English,5.8,United States
3394,Blind Date (1987),Comedy|Romance,92666,Blake Edwards,Kim Basinger|Bruce Willis|John Larroquette|William Daniels|George Coe,95,English,6.0,United States
3395,Nadine (1987),Comedy,93596,Robert Benton,Jeff Bridges|Kim Basinger|Rip Torn|Gwen Verdon|Glenne Headly,83,English,5.6,United States
3396,"Muppet Movie, The (1979)",Children's|Comedy,79588,James Frawley,Jim Henson|Frank Oz|Jerry Nelson|Richard Hunt|Dave Goelz,95,English,7.6,United Kingdom|United States
3397,"Great Muppet Caper, The (1981)",Children's|Comedy,82474,Jim Henson,Jim Henson|Frank Oz|Dave Goelz|Jerry Nelson|Richard Hunt,97,English,7.2,United Kingdom|United States
3398,"Muppets Take Manhattan, The (1984)",Children's|Comedy,87755,Frank Oz,Jim Henson|Frank Oz|Dave Goelz|Steve Whitmire|Richard Hunt,94,English,6.9,United States
3399,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,89994,Ken Kwapis,Caroll Spinney|Jim Henson|Frank Oz|Richard Hunt|Kathryn Mullen,88,English|American Sign Language,6.8,United States
3400,We're Back! A Dinosaur's Story (1993),Animation|Children's,108526,Phil Nibbelink|Simon Wells|Dick Zondag,John Goodman|Blaze Berdahl|Rhea Perlman|Jay Leno|René Le Vant,72,English,6.1,United States
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,88760,,,,,,
3402,Turtle Diary (1985),Drama,90219,John Irvin,Glenda Jackson|Ben Kingsley|Richard Johnson|Michael Gambon|Rosemary Leach,97,English,7.0,United Kingdom|United States
3403,Raise the Titanic (1980),Drama|Thriller,81400,Jerry Jameson,Jason Robards|Richard Jordan|David Selby|Anne Archer|Alec Guinness,115,English,4.9,United Kingdom|United States
3404,Titanic (1953),Action|Drama,46435,Jean Negulesco,Clifton Webb|Barbara Stanwyck|Robert Wagner|Audrey Dalton|Thelma Ritter,98,English|Basque|French|Spanish,7.0,United States
3405,"Night to Remember, A (1958)",Action|Drama,51994,Roy Ward Baker,Kenneth More|Ronald Allen|Robert Ayres|Honor Blackman|Anthony Bushell,123,English|Russian|Polish|German|Italian,7.9,United Kingdom
3408,Erin Brockovich (2000),Drama,195685,Steven Soderbergh,Julia Roberts|David Brisbin|Dawn Didawick|Albert Finney|Valente Rodriguez,131,English,7.3,United States
3409,Final Destination (2000),Drama|Thriller,195714,James Wong,Devon Sawa|Ali Larter|Kerr Smith|Kristen Cloke|Daniel Roebuck,98,English|French,6.7,United States
3410,Soft Fruit (1999),Comedy|Drama,180181,Christina Andreef,Jeanie Drynan|Linal Haft|Russell Dykstra|Geneviève Lemon|Sacha Horler,101,English,6.5,Australia|United States
3411,Babymother (1998),Drama,168475,Julian Henriques,Anjela Lauren Smith|Wil Johnson|Caroline Chikezie|Jocelyn Jee Esien|Don Warrington,82,English,5.1,United Kingdom
3413,Impact (1949),Crime|Drama,41503,Arthur Lubin,Brian Donlevy|Ella Raines|Charles Coburn|Helen Walker|Anna May Wong,111,English,7.1,United States
3414,Love Is a Many-Splendored Thing (1955),Romance,48316,Henry King|Otto Lang,William Holden|Jennifer Jones|Torin Thatcher|Isobel Elsom|Murray Matheson,102,English|Mandarin,6.5,United States
3415,"Mirror, The (Zerkalo) (1975)",Drama,72443,Andrei Tarkovsky,Margarita Terekhova|Oleg Yankovskiy|Filipp Yankovskiy|Ignat Daniltsev|Nikolay Grinko,107,Russian|Spanish,8.1,Soviet Union
3417,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,44517,Robert Siodmak,Burt Lancaster|Nick Cravat|Eva Bartok|Torin Thatcher|James Hayter,105,English,7.3,United States|United Kingdom
3418,Thelma & Louise (1991),Action|Drama,103074,Ridley Scott,Susan Sarandon|Geena Davis|Harvey Keitel|Michael Madsen|Christopher McDonald,130,English,7.5,United States|United Kingdom|France
3419,Something for Everyone (1970),Comedy|Crime,66392,Harold Prince,Angela Lansbury|Michael York|Anthony Higgins|Heidelinde Weis|Jane Carr,112,English,7.2,United States
3420,...And Justice for All (1979),Drama|Thriller,78718,Norman Jewison,Al Pacino|Jack Warden|John Forsythe|Lee Strasberg|Jeffrey Tambor,119,English,7.4,United States
3421,Animal House (1978),Comedy,77975,John Landis,Tom Hulce|Stephen Furst|Mark Metcalf|Mary Louise Weller|Martha Smith,109,English|Italian,7.5,United States
3422,She's Gotta Have It (1986),Comedy|Romance,91939,Spike Lee,Tracy Camilla Johns|Tommy Redmond Hicks|John Canada Terrell|Spike Lee|Raye Dowell,84,English,6.7,United States
3423,School Daze (1988),Drama,96054,Spike Lee,Laurence Fishburne|Giancarlo Esposito|Tisha Campbell-Martin|Kyme|Joe Seneca,121,English,6.0,United States
3424,Do the Right Thing (1989),Comedy|Drama,97216,Spike Lee,Danny Aiello|Ossie Davis|Ruby Dee|Richard Edson|Giancarlo Esposito,120,English|Italian|Spanish|Korean,7.9,United States
3425,Mo' Better Blues (1990),Drama,100168,Spike Lee,Denzel Washington|Spike Lee|Wesley Snipes|Giancarlo Esposito|Robin Harris,129,English,6.6,United States
3426,Jungle Fever (1991),Drama|Romance,102175,Spike Lee,Wesley Snipes|Annabella Sciorra|Spike Lee|Ossie Davis|Ruby Dee,132,English,6.5,United States
3427,Coogan's Bluff (1968),Crime,62824,Don Siegel,Clint Eastwood|Lee J. Cobb|Susan Clark|Tisha Sterling|Don Stroud,93,English,6.5,United States
3428,"Champ, The (1979)",Drama,78950,Franco Zeffirelli,Jon Voight|Faye Dunaway|Ricky Schroder|Jack Warden|Arthur Hill,121,English,6.9,United States
3430,Death Wish (1974),Action|Drama,71402,Michael Winner,Charles Bronson|Hope Lange|Vincent Gardenia|Steven Keats|William Redfield,93,English|Italian|German|French,7.0,United States|Canada
3432,Death Wish 3 (1985),Action|Drama,89003,Michael Winner,Charles Bronson|Deborah Raffin|Ed Lauter|Martin Balsam|Gavan O'Herlihy,92,English,5.9,United States|Canada
3433,Death Wish 4: The Crackdown (1987),Action|Drama,92857,J. Lee Thompson,Charles Bronson|Kay Lenz|John P. Ryan|Perry Lopez|George Dickerson,99,English,5.4,United States
3435,Double Indemnity (1944),Crime|Film-Noir,36775,Billy Wilder,Fred MacMurray|Barbara Stanwyck|Edward G. Robinson|Porter Hall|Jean Heather,107,English,8.3,United States
3436,Dying Young (1991),Drama|Romance,101787,Joel Schumacher,Julia Roberts|Campbell Scott|Vincent D'Onofrio|Colleen Dewhurst|David Selby,111,English,6.0,United States
3437,Cool as Ice (1991),Drama,101615,David Kellogg,Naomi Campbell|Vanilla Ice|Deezer D|Kevin Hicks|Allison Dean,91,English,2.9,United States
3438,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,100758,Steve Barron,Judith Hoag|Elias Koteas|Josh Pais|David Forman|Brian Tochi,93,English|French,6.8,United States|Hong Kong
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy,103060,Michael Pressman,Paige Turco|David Warner|Michelan Sisti|Leif Tilden|Kenn Scott,88,English,6.0,United States|Hong Kong
3440,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy,108308,Stuart Gillard,Elias Koteas|Paige Turco|Stuart Wilson|Sab Shimono|Vivian Wu,96,English,4.8,United States|Hong Kong
3441,Red Dawn (1984),Action|War,87985,John Milius,Patrick Swayze|C. Thomas Howell|Lea Thompson|Charlie Sheen|Darren Dalton,114,English|Russian|Spanish,6.4,United States
3442,Band of the Hand (1986),Action,90693,Paul Michael Glaser,Stephen Lang|Michael Carmine|Lauren Holly|John Cameron Mitchell|Danny Quinn,109,English,6.3,United States
3443,Born American (1986),Action|Drama|Thriller,91313,Renny Harlin,Mike Norris|Steve Durham|David Coburn|Thalmus Rasulala|Albert Salmi,97,English,4.1,United States|Finland
3444,Bloodsport (1988),Action,92675,Newt Arnold,Jean-Claude Van Damme|Donald Gibb|Leah Ayres|Norman Burton|Forest Whitaker,92,English,6.8,United States
3445,Eyes of Laura Mars (1978),Mystery|Thriller,77530,Irvin Kershner,Faye Dunaway|Tommy Lee Jones|Brad Dourif|Rene Auberjonois|Raul Julia,104,English,6.2,United States
3446,Funny Bones (1995),Comedy,113133,Peter Chelsom,Oliver Platt|Jerry Lewis|Lee Evans|Leslie Caron|Richard Griffiths,128,English,6.8,United Kingdom|United States
3447,"Good Earth, The (1937)",Drama,28944,Sidney Franklin|Victor Fleming|Gustav Machatý,Paul Muni|Luise Rainer|Walter Connolly|Tilly Losch|Charley Grapewin,138,English,7.5,United States
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,93105,Barry Levinson,Robin Williams|Forest Whitaker|Tung Thanh Tran|Chintara Sukapatana|Bruno Kirby,121,English,7.3,United States
3449,"Good Mother, The (1988)",Drama,95238,Leonard Nimoy,Diane Keaton|Liam Neeson|Jason Robards|Ralph Bellamy|Teresa Wright,103,English,5.8,United States
3450,Grumpy Old Men (1993),Comedy,107050,Donald Petrie,Jack Lemmon|Walter Matthau|Ann-Margret|Burgess Meredith|Daryl Hannah,103,English,7.0,United States
3451,Guess Who's Coming to Dinner (1967),Comedy|Drama,61735,Stanley Kramer,Spencer Tracy|Sidney Poitier|Katharine Hepburn|Katharine Houghton|Cecil Kellaway,108,English,7.8,United States
3452,Romeo Must Die (2000),Action|Romance,165929,Andrzej Bartkowiak,Jet Li|Aaliyah|Isaiah Washington|Russell Wong|Delroy Lindo,115,English|Chinese,6.1,United States
3453,Here on Earth (2000),Drama|Romance,195778,Mark Piznarski,Chris Klein|Leelee Sobieski|Josh Hartnett|Michael Rooker|Annie Corley,96,English,5.2,United States
3454,Whatever It Takes (2000),Comedy|Romance,202402,David Raynr,Jodi Lyn O'Keefe|Shane West|Marla Sokoloff|Manu Intiraymi|Aaron Paul,94,English,5.5,United States
3455,Buddy Boy (1999),Drama|Thriller,146516,Mark Hanlon,Aidan Gillen|Emmanuelle Seigner|Susan Tyrrell|Mark Boone Junior|Harry Groener,105,English,6.4,United States
3458,Blood and Sand (Sangre y Arena) (1989),Drama|Romance,98251,Javier Elorrieta,Christopher Rydell|Sharon Stone|Ana Torrent|Guillermo Montesinos|Albert Vidal,113,Spanish|English,4.7,Spain|United States
3459,Gothic (1986),Drama|Horror,91142,,,,,,
3460,Hillbillys in a Haunted House (1967),Comedy,61765,Jean Yarbrough,Ferlin Husky|Joi Lansing|Don Bowman|John Carradine|Lon Chaney Jr.,86,English,2.6,United States
3461,Lord of the Flies (1963),Adventure|Drama|Thriller,57261,Peter Brook,James Aubrey|Tom Chapin|Hugh Edwards|Roger Elwin|Tom Gaman,92,English,6.9,United Kingdom
3462,Modern Times (1936),Comedy,27977,Charles Chaplin,Charles Chaplin|Paulette Goddard|Henry Bergman|Tiny Sandford|Chester Conklin,87,English,8.5,United States
3465,That's Life! (1986),Drama,92079,Blake Edwards,Jack Lemmon|Julie Andrews|Sally Kellerman|Robert Loggia|Jennifer Edwards,102,English,6.0,United States
3466,Heart and Souls (1993),Comedy|Fantasy,107091,Ron Underwood,Robert Downey Jr.|Charles Grodin|Alfre Woodard|Kyra Sedgwick|Tom Sizemore,104,English,6.9,United States
3467,Hud (1963),Drama|Western,57163,Martin Ritt,Paul Newman|Melvyn Douglas|Patricia Neal|Brandon De Wilde|Whit Bissell,112,English,7.9,United States
3468,"Hustler, The (1961)",Drama,54997,Robert Rossen,Paul Newman|Jackie Gleason|Piper Laurie|George C. Scott|Myron McCormick,134,English,8.0,United States
3469,Inherit the Wind (1960),Drama,53946,Stanley Kramer,Spencer Tracy|Fredric March|Gene Kelly|Dick York|Donna Anderson,128,English,8.1,United States
3471,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,75860,Steven Spielberg,Richard Dreyfuss|François Truffaut|Teri Garr|Melinda Dillon|Bob Balaban,138,English|French|Spanish|Hindi,7.6,United States
3474,Retroactive (1997),Sci-Fi|Thriller,117468,Louis Morneau,Jim Belushi|Kylie Travis|Shannon Whirry|Frank Whaley|Jesse Borrego,91,English,6.2,United States
3475,"Place in the Sun, A (1951)",Drama|Romance,43924,George Stevens,Montgomery Clift|Elizabeth Taylor|Shelley Winters|Anne Revere|Keefe Brasselle,122,English,7.8,United States
3476,Jacob's Ladder (1990),Horror|Mystery|Thriller,99871,Adrian Lyne,Tim Robbins|Elizabeth Peña|Danny Aiello|Matt Craven|Pruitt Taylor Vince,113,English,7.5,United States
3477,Empire Records (1995),Comedy|Drama,112950,Allan Moyle,Anthony LaPaglia|Maxwell Caulfield|Debi Mazar|Rory Cochrane|Johnny Whitworth,90,English,6.7,United States
3478,"Bamba, La (1987)",Drama,93378,Luis Valdez,Lou Diamond Phillips|Esai Morales|Rosanna DeSoto|Elizabeth Peña|Danielle von Zerneck,108,English|Spanish,6.9,United States
3479,Ladyhawke (1985),Adventure|Fantasy|Romance,89457,Richard Donner,Matthew Broderick|Rutger Hauer|Michelle Pfeiffer|Leo McKern|John Wood,121,English,7.0,United States|Italy
3480,Lucas (1986),Drama,91445,David Seltzer,Corey Haim|Kerri Green|Charlie Sheen|Courtney Thorne-Smith|Winona Ryder,100,English,6.9,United States
3481,High Fidelity (2000),Comedy,146882,,,,,,
3482,Price of Glory (2000),Drama,188160,Carlos Avila,Jimmy Smits|Maria del Mar|Jon Seda|Clifton Collins Jr.|Ernesto Hernández,118,English,6.3,United States
3483,"Road to El Dorado, The (2000)",Animation|Children's,138749,Bibo Bergeron|Don Paul|Jeffrey Katzenberg,Kevin Kline|Kenneth Branagh|Rosie Perez|Armand Assante|Edward James Olmos,89,English,6.9,United States
3484,"Skulls, The (2000)",Thriller,192614,,,,,,
3485,Autopsy (Macchie Solari) (1975),Horror,73327,Armando Crispino,Mimsy Farmer|Barry Primus|Ray Lovelock|Carlo Cataneo|Angela Goodwin,100,Italian,5.9,Italy
